t	x_00	x_01	x_02	x_03	x_04	x_05	x_06	x_07	x_08	x_09	x_10	x_11	x_12	x_13	x_14	x_15	x_16	x_17	x_18	x_19	x_20	x_21	x_22	x_23	x_24	x_25	x_26	x_27	x_28	x_29	x_30	x_31	x_32	x_33	x_34	x_35	x_36	x_37	x_38	x_39
503d18h	1.7761477633799923	3.7598927394156467	5.0922443688294665	-2.4176739928599478	1.5477463179515145	1.1542819364452686	3.1042295007427634	10.591991464435845	-0.38991877377438466	-1.5976796045386725	-0.13330552427036269	6.841793608719907	0.7960835774133788	-1.9846983056440604	1.1936454521110642	7.0431541962679365	-1.3945612892888384	-4.990884055940511	2.621741215645229	4.6426814915710795	4.371384157260995	5.192419605805721	-1.3877394373888667	-0.40608066115519253	0.4680099515363447	6.522593094389139	-1.4402134709694454	-0.8479088969097694	3.015475562337282	3.1402036071473107	5.137551288208879	3.889466080530626	-4.92652638409385	0.3627208575586457	-2.788120482696987	5.974501732948379	6.591220657379739	0.3103286588789186	4.696178482638468	7.7784534542731025
504d00h	2.5089215832412117	4.721988390319896	5.844275575846487	-2.036467299314718	2.68645926055723	1.2671667345040167	4.474111167718489	9.669026463157174	-3.252384030184145	-0.6965172775025829	1.3147815167456538	5.6076402021924325	-0.3966524629030421	-2.2327098258689286	1.3601084039282079	6.806527369738046	-4.205003863452663	-2.3816093339815914	-1.6874640556085043	5.719948080822263	3.326323089228921	3.849637114248699	0.7672922840033117	1.8979324448402826	4.572594796353932	8.782794489937523	-0.8651683918644901	-1.026786943628837	0.529617232740937	6.064426923345119	5.621791469418814	2.673731289144743	-6.320278766557609	2.050321074860211	-3.085844338084355	3.6443840577195523	9.512272712133898	2.8381729426187854	5.734975179833823	5.824605804037988
504d06h	1.800115226284475	5.192101207903355	3.248319467942347	-1.9695878047575703	3.552330058680915	3.161766693278616	4.140375311477731	8.17976460039969	-4.654615315233039	0.5357759339477599	1.3999496186458844	5.122385007463594	0.07051461266575432	-2.2541634026816673	-0.7421616020744638	7.103379592270884	-1.5098466149076897	-3.7064250294511543	-0.5858781081515484	6.104259110279661	7.600529688397668	2.051206791379589	-0.6587808523251782	0.49383606826562537	3.3781673936538144	7.696342226835702	-2.2626190203244234	-0.7529832134464682	1.890140015970859	5.573465015707	5.0605243289290796	-1.0133350248393287	-4.796912576626947	2.395859940507774	-0.8428264523436322	3.613490863544465	7.192872607219396	5.014217578776702	6.059632624566857	7.795718047185717
504d12h	2.4814186290736227	3.312926185138455	2.4068856047641383	-2.5138955300151813	2.4336535598277225	5.395557266311574	4.150787178421209	5.416983357248428	-4.24094577372712	2.2681952418657	0.8660945582866945	5.071748545466663	0.8870299755106993	-0.39218515732931747	0.4175185130079372	6.818471545880639	-3.1925804415595302	-0.4997541226289349	-1.4534458935596597	5.835388141799629	6.768928109581202	1.2312721406583937	-0.7172292494113086	2.2218667393627065	2.7793109094286472	6.782988892324591	-2.568016022882094	0.38874124190750015	-0.33037826045983265	7.3744421401974805	4.360792066423941	-2.3217023097918936	-3.548993660515193	2.64551985442044	1.0440980897374565	3.320397829250806	9.365928463218655	5.319490726311384	4.513748120807314	6.971370548438506
504d18h	1.9979312208855844	4.425813133665864	2.9154714431038427	-1.6730943218494614	2.991220119432782	4.991816334689262	5.1424199519995675	3.139752016696074	-3.713551585939738	0.7131279968989841	2.7560634889415754	6.976710258125163	-0.1440602799700169	1.5302074234250949	-0.5558415268272703	7.61057267323146	-3.396776357178294	0.8783816992556985	0.5517014508934086	6.451114443832372	6.500747431697146	-1.5351105060145864	0.028995950185436117	0.4212561777819305	4.546357955272606	6.711252130010939	-1.0455783883619634	1.7334406681807724	2.6476073533004074	8.9516360834882	3.8508641783232216	-3.939726364428261	-2.502756115495051	1.321936208366143	1.7383200009975073	4.351698546809855	8.519954380260948	4.906310265318329	5.2475941677044595	3.94334657074377
505d00h	2.26506480462578	3.7373052636119777	1.895741576733333	-0.8077763819553854	1.0735439516774767	7.758687100627676	5.895613057833723	-0.12131295636261799	-4.698572534302614	2.184981413558151	4.310974430461204	4.1356554661720875	-0.9551257933168373	-0.06265061385672	1.8441733482495242	7.7556201697369795	-3.992338210226754	2.329737660014314	2.1902912443924354	6.411234499754098	6.679483015778084	-1.350465392723417	0.3107971376584209	4.15143594772496	3.83101722051434	5.542844861907117	-2.4280734351827173	1.230024619880536	2.8127866411719813	8.268797842796662	0.30822309606442033	-3.778611047565171	-2.221310055200273	-0.8971455552730356	2.5245608810460523	6.171886509589961	9.228498669780208	3.3865817541326546	4.189726158816887	7.584119292150514
505d06h	0.4925598601825456	5.1955826039032456	1.6087364633708554	-1.3196666545958182	2.4298008313236785	8.905330284921428	3.9230177948598066	-1.6072492890863561	-4.19778365573776	2.1095047146220756	7.1632909250086225	3.772847357193972	-3.0024257023154606	2.5382496149002853	1.515939354208456	8.53076531612976	-1.119409055494286	1.8648008806417575	2.6128472219691394	6.660523450009745	4.494616744971588	-3.325526319596683	1.3132593307013858	2.475470966174558	4.678743917197766	5.102417801392965	-4.597075652615021	2.5020931606293746	4.723221485572289	7.353289613001765	-0.9910436553747961	-2.5689289559486097	-1.3011363905550266	0.5977155976780476	2.5199994139831046	10.562062206699554	8.92195689536031	2.4408599569724583	4.638469366976381	7.409405422671012
505d12h	1.7043296043573806	3.1415267237519573	2.9497078589499575	-0.937787637385907	4.154154139981069	9.13620915839843	-1.177141261133643	-0.17547080554157324	-1.7227614930402184	0.006853934722721333	5.7267814648654385	2.6799914343208293	-2.7352918401879087	-0.7919896866988958	4.116900791250945	8.19548457018138	0.1635072054171683	4.583179660710185	3.5841695242858873	7.333116982629065	2.8415656908987965	-3.6151066941554437	2.2462871132591262	4.4135005713279485	3.9514599416008664	3.050952416655281	-4.216250191519816	2.173755907510902	5.576311482862745	4.749484487824125	-3.7534175814713855	-2.0711792091519268	0.7389806194627884	-1.1553884239449865	3.3627414953243133	10.985245282251567	7.958979562375112	2.8625034835764174	3.878682971153694	4.882508489983283
505d18h	1.0367203304559727	3.246753315094068	2.7839923830861397	0.5664088992171054	3.113303352940275	7.629265249274447	-0.35398620120541735	-2.8710704783731287	-1.2280554839829925	-0.034619969939597595	7.196062332241702	2.3041110737950756	-0.2775480354378095	3.1567581824875655	4.980586122708949	8.533618704836748	-0.474157339996938	2.9365861896460452	3.6099610527895516	4.358449418160021	-0.1779370634337204	-5.439160613997626	2.3378862935495603	4.2759667971725746	4.716539872032039	0.7459888455852244	-3.087163119088046	1.8034798525340492	5.831052220260493	1.5058641527683903	-5.26882718404281	0.7078817159708822	-2.268182761133218	-0.12205584592085805	4.798634604209526	11.464703107061165	6.702674820445006	-2.7817241322320645	5.481725468879262	7.558122850039392
506d00h	1.734929384464663	4.8880660498344435	1.666835833031274	1.232129684461209	2.2185695711911806	8.039264426980871	-2.0108543299001798	-1.6506992572098516	-2.8297929465634075	-1.49623977880344	5.960076058392334	1.977383632004263	-2.4730473360432392	1.4746896838948547	5.896106442087813	4.477786562363619	0.7200860563922618	3.973563247210264	6.400919959727214	6.909006162559761	-0.4304960341138283	-3.4024059225287937	2.8121463180668966	3.5977174044454605	4.827180578317959	0.8379286526316387	-2.468562626605664	1.4879513704127674	5.573755938632812	1.0757119618833342	-4.998254278584537	0.7358540579259547	-1.3844728787682556	0.6302947672662187	7.133362207655633	13.254696560112674	1.9077828222695108	-1.4408480041214589	3.7938885211031312	7.523881493693538
506d06h	2.1252034528122485	3.4901043443795925	2.0615434377938233	0.20148373979650525	4.853337023432691	6.539376950050883	-2.989006038514811	0.09948861123961739	-2.1406694050818578	0.06043240210404466	4.196655968228127	1.7311012371790562	-3.2383487322870863	2.9522606596316763	5.9888147905579245	7.462480985409744	1.5558182262799072	1.6804168303024252	5.244976103572189	2.628457842117415	-4.699914458724115	-1.1016043577684624	2.148760138992427	5.487239142354566	3.358518735652798	-2.4565782923546533	-1.456897254330497	1.999807360741384	5.8754133984265895	0.5545200703398045	-4.032492460330237	3.6846971162885134	0.33731819410196345	0.1728015673832054	4.963853093805221	13.932275004187318	-0.4750046586463976	-0.6180746814756448	3.5288736446655573	8.334703658563633
506d12h	2.2865944979762776	0.8064563876596473	2.5818700984152185	1.3274363824062656	5.002565050251515	7.110756491621281	-5.530899667500417	4.254066867538059	0.582772256251347	-0.09452491377731037	6.770281492058762	2.599169382969267	-2.755497384189198	1.5542819050223222	4.611561037788808	8.105919272255834	0.7211850800252708	3.267345034470256	8.201735821146178	1.1162842903952566	-1.4414463742941015	-0.6349884615983474	-0.37701078864069726	6.628165434622312	4.608595245766884	-2.653585912445262	-2.5748808201255775	0.9013985129527973	7.558062366503918	-0.4671312548019313	-2.6053319500125225	1.1525926120186323	1.1330381762638106	1.97799624046986	6.077909532883886	11.924011109211062	-3.782091584180567	1.2720818305867576	3.5568113896337876	8.928127142575626
506d18h	1.1030210832384988	0.5589765942934017	3.498525685126574	2.4753176006702278	5.416666955971085	5.214717306157537	-3.6959223154581107	3.9493935318238877	-0.12613534586655784	-0.3727073375006833	6.9055084396063995	2.854180284135207	-2.8065941575408937	1.328628687518969	8.049960127624889	4.089783908620857	-1.5188838889945484	4.385869587407219	6.544917173752418	-0.3930171741080949	-4.064343360142854	-0.24880126640699457	-0.285408634434987	5.710941735711802	1.708389284295506	-3.9386272784627376	0.6958230152036917	1.9644680341588003	8.833608715294428	-3.1245123560541606	-1.8191277840863238	0.7667656315230376	2.5559207378070905	1.436270499272633	7.163644240385568	6.96957448289596	-7.5150456267221	2.63565139068913	5.645477450728749	7.399894587669733
507d00h	0.42390138199777766	2.3387374554220206	2.545783571313072	3.089984704791805	5.908365006815894	3.145465504148944	-1.7858844144488684	4.590286006619905	2.248559244896065	-0.6653447602248475	3.4172659323068357	2.026501174582876	-2.870601159868021	0.08787298075503025	6.0301908316764825	5.588300821705306	-2.252501346351328	4.387103782988429	8.45530250592515	-2.021654150091229	-0.9635517844385602	-0.7479426096427257	0.8327015342554468	5.932619743838441	1.7922303138269173	-3.443671533012467	1.0836656837705751	0.9154249906549086	6.61331894988318	-2.619587635219075	-2.9738939043094668	2.072011382956661	3.309177884420742	3.3364496192702986	8.927259706363916	4.8591682702553385	-9.264673128420014	1.9536104441218232	4.303405355114801	9.351482499440406
507d06h	-1.1930857231466616	1.5031689721942711	3.2859380311674533	3.414134875966169	6.433105027398512	-0.7920203975007785	-2.9954348689608463	3.5470782252290753	1.2183358203202428	1.366447234819978	7.503821552297281	-0.699957994452655	-1.7260787550738435	-0.055080721416580825	8.360463944734876	2.5796031429938133	-3.3441227420189996	3.600664297512395	6.577598353378871	-2.042205486557947	-0.5290767990426866	-0.6362963529917045	-1.5300691236351245	6.081257149917293	0.5311668994915901	-3.5103020524392807	1.0161871437415704	0.43091531007795125	7.770223080666398	-1.1074651805283424	-0.04207068500989583	1.329428142999035	3.0824794277685417	3.8777877244387016	7.114085724535489	0.5888467145148765	-8.81987200289737	1.1634430078811457	6.3363933929257925	8.488315437023132
507d12h	-1.5725640855028655	3.406712567172709	4.368991593338151	5.099281482098327	5.5852620669869015	1.2682383068534528	-3.4345169288699102	4.422349673947423	4.191860194288751	3.699326050291888	5.671807516174792	0.996334471786394	-2.2728032358651755	0.12169635201532292	8.244315884767456	3.965527814351751	-1.19910405592162	3.6978824417356755	6.48978077574062	-3.2171685508335672	-1.0723889657358425	-0.5252890861385185	-0.48466295403375503	6.191806085489885	-0.4847241416551409	-2.848497895980498	1.4892576005305256	2.025438194590473	7.031104864109146	-1.654264366381935	-0.07661902170865054	1.1341379750738376	4.8358077861178845	4.7992562461738935	7.151675660236544	-3.0072130131983323	-5.978720596974341	-0.48084734481491975	6.379394542689987	5.7094938971307325
507d18h	-4.608697254587345	3.070788221607247	5.9600736123937	3.0012738605994462	5.04102082296055	-2.142972896819651	-2.0072906683366183	4.581918428268957	7.683747380567805	1.8925434315679095	3.845238118586386	-0.3609746485138667	-1.927604586290438	-1.3226931458194842	9.128681982779037	2.895806710333445	-0.1534880661947975	3.668446951720911	4.917145152259673	-3.9283888157421636	1.3126221897224402	0.7787784779152536	1.1319762342889537	7.8186931221053095	-0.7528451820176622	-1.4300749834527244	0.01815488563502743	3.426851165153742	7.127674257226442	-3.6643997168398146	1.677030177673945	3.811607818896872	5.1919666745018525	4.415193695254809	4.066809952249702	-4.490716095760042	-1.983525693096545	-5.845523665874542	3.5480781003216375	7.336056590796556
508d00h	-2.4026348493871454	3.379837212975457	6.889852870898126	4.933683279079514	1.1185219721004442	-1.8024071007141624	-1.5936798104226229	4.643731548120158	5.875703135762026	3.5048006673818124	4.895944983244559	-1.1758265302809003	0.4500416657168773	0.664373242591195	8.07759736893752	1.1741606134099525	-1.767945630984502	4.214238588997827	6.280658785520928	-5.141009805014932	5.72589041311681	1.2571415117186469	1.8957157764246921	7.999997293673145	-3.104167101997626	-2.032134059426366	1.9149937496266487	2.059694970201896	6.661751456380806	-1.1471013173588929	3.0165728972875874	4.795580321320902	5.6371490866608776	6.342548502393557	1.860456147298801	-4.175332356607919	-0.4483900987627276	-4.382950568278099	1.4452096399436527	10.717280817198844
508d06h	-0.0020279964765090863	3.684895698253324	7.973079120620293	3.465462158765825	1.478892106822122	-0.5854716099358521	-1.7078695860492452	2.7472955984941674	5.667528571984887	2.4538807703291305	2.938738736576782	-2.2963371779124406	-0.23322371292361602	-0.5162466967500028	9.214798213982778	0.3866447690682026	-1.915568512270359	2.832171253196119	6.14104838149783	-3.263367663631891	2.124335409920495	1.5275329968088889	3.7683801765802434	6.632334950897634	-4.691375495118264	1.762014003860851	0.4283214316049707	4.850352987756094	6.894702572276236	-2.1314553740637665	2.908374962554834	5.085345501792746	7.1396612067243685	3.033439053482292	-0.8225263488449441	-5.432719124716282	-0.28700885310620383	-4.635422055048873	0.9566340029040852	8.16742309167236
508d12h	0.041261434895249235	4.822229296375972	9.468773719621051	2.203776101547729	-1.3271190187124917	-1.3452417264864323	0.24534513102755096	3.9298754660603463	7.4335343033921895	4.195687460154689	2.9744563580615653	-1.2290160934498005	1.1404423077251393	0.7090643040584252	9.649021446092823	0.4849613193520091	-1.4180404170661272	3.157036760492146	5.723743003358374	-3.2180868714101547	5.8560530260479595	3.650330045648384	1.9385510950629523	4.296891171356255	-4.087097013135914	1.505784028608859	2.088344611778855	4.254200451609513	4.786098412190119	-1.451108181913031	1.8938336275574192	6.349735009367806	6.2125655421028165	2.390345666568137	-1.7633460041718527	-5.116577743845401	2.825601621953111	-3.8645709160002513	0.7659786262510757	8.863987676523614
508d18h	2.7092895771260386	4.678631503402524	8.930505907292721	0.45464763607579306	-1.030216608390902	-0.4784150177487431	-0.6782162038281218	3.8527238156362302	8.979019814902127	2.9122071232393165	2.4270024474020255	-0.661157820909698	0.9574948806329975	0.14534260137643762	8.202791795243296	0.02283675594746082	-2.0213168783288387	3.0655723603687037	6.811932922955793	-3.169612767016555	3.8584490534805136	6.166879181391602	2.0286437241605855	2.4303837788427174	-2.4600896996701023	2.356847473523486	2.671845879520575	3.900716204369515	5.126904205653703	-1.8584331447200202	2.5799128769545936	6.616475110110369	5.33718169690964	-0.40764307493213314	-1.9059304618622521	-3.950744420450384	1.7101795740808527	-2.951200454960161	2.4440952032458103	9.193357708360534
509d00h	3.8159899815968963	5.3874151025872825	8.750233715756996	-1.5090165455080686	-1.3098834585672707	2.158877600063472	0.928016343867363	3.8158703202170665	9.066138753576732	4.361278502658606	1.4265131706331908	-0.6523872125769563	1.4047218448390748	4.383680953130057	8.622979354393378	-0.40420530880084193	-0.3379604944674128	2.20628978847933	6.615609072860213	0.7608573095457094	4.906755284689398	7.441832698570307	3.165625637194843	3.1803994002797458	-0.701068060981134	1.555683740409559	3.2729340026031504	5.513160945609327	1.777253720546359	-1.8413304413663247	2.184487275695395	9.237831884901995	4.498900280996241	-1.172073416792874	-0.5570452267070609	-5.124623884310528	3.547101049830184	0.390463127040392	1.6115677928121048	9.11382410113227
509d06h	6.216489339317772	6.041003032877475	6.3598824671289975	-3.089859395672881	3.203523145680397	-0.5273893117491817	-0.2882217275046253	3.9425711192483193	12.448335059242424	0.5730781485215515	-0.628479979951138	1.4309418961658946	0.6749873980572955	0.7566468927492882	8.640910935028131	-4.133697405734237	0.2273578237841171	2.7755940962953103	7.026528133249145	2.132670332176295	4.151135933855481	3.592896790599441	3.578908451779984	2.8372295514561885	-1.454922797756538	1.760024896189102	5.001968150233806	4.222744447499921	2.273291874477506	-2.507251808420307	3.5863121678423058	7.195239403585488	2.4107424485712796	-3.788065348854545	-1.521738744924144	-5.042802148187733	3.8584048858923357	0.5958752132928158	0.39910003505157265	8.33414522453018
509d12h	7.075088756959038	4.362520192256418	6.366928513465657	-3.747269304043881	2.084056518369031	0.5167646677976347	-0.22004201354171832	4.619625132475162	9.197121873094874	0.26694569119267375	1.7598457957875815	1.168057081979382	1.8292911485780965	6.1536299617789725	5.6620637887767655	-1.801588931118288	0.9396591902119029	1.9066527529543615	6.765398129198344	4.02742682960177	4.805683264039457	6.370821692480114	1.8345177587210273	1.7109208042231454	-2.509751245719106	0.8925844749557317	5.932845086558477	6.068551043867461	-0.1079771801963178	-0.5710817646268814	3.5522992272505807	10.64191822068594	0.1679741828029144	-2.5114338415320963	0.7658675539866214	-5.0071656258527435	4.5971184116783	2.494185107803823	2.406267508878247	8.049394564225395
509d18h	5.324684408418127	1.0973090472459677	2.389663045235764	-2.2916308947142774	0.9436720007950146	3.460035683623089	1.6509800797082252	3.3690184553883613	10.006110767233618	-2.661841182655669	1.6936489783625277	-0.009259247371691592	2.2837246458376326	4.561632851368311	6.469326076852925	-3.9780250080869504	3.8296015184968795	4.246523118623708	8.531430382311035	2.8626440840727003	4.176735674142241	5.35520132934014	1.9709518072954921	0.46005711837407515	-0.05221861032548214	3.248033413574622	5.513250948863713	5.119911906750381	-1.610445683371125	0.8195672972144382	2.010147726452266	11.044243333901157	-1.290798815231467	-2.429064449716059	1.4294904218908369	-1.9347218567707771	2.5428544351382514	2.7953694416464274	2.982785334186353	9.453503310083125
510d00h	6.404083559324023	2.3851896589796038	3.3066646130851645	-1.2387840864346282	1.971768973264125	2.765887402647741	3.1882919323492027	4.359771257807256	9.58335130690812	-3.8873507430151735	1.9511505474968491	1.2895357038913466	3.3317338137258674	4.538960946442506	5.056789164141693	-2.919076582562343	3.115309297432186	5.087460467976841	6.380705054263888	3.447335326566791	6.544645854674149	4.902380361564158	-1.1530441739769746	1.9846683676443586	-0.6633768391950287	1.1273263829902638	7.555439340172037	3.8341522812370132	-3.1668393873682312	-1.472725427165905	0.45385113780224406	10.894260875171684	-2.688629031638296	-0.9648980604945374	0.16054529011217245	-0.7129720751472768	0.33312570309836786	5.402180208748732	6.197578774921514	11.121361625532739
510d06h	3.3426976521850364	-1.0014862690142379	3.9460907019561144	0.50584708459064	3.2047505743237337	2.6670531706255183	0.6865422065988245	5.448946407693756	6.581900147760175	-1.615585723502844	2.6899168622203615	1.715853484229434	2.197373640455452	4.907956875049477	3.462582290484202	-4.676755440216889	3.11385215698609	7.4723886950508565	9.962770541805007	2.8475401635437563	5.537683729676447	5.056257437571551	0.3649670609545057	1.314662105771525	-0.8516738521084701	1.9780359708208817	7.186409477747781	3.9811978966494204	-1.440728416528818	0.6128464049157032	3.279964650098873	9.364971673949375	-2.61673893069422	2.3738311611680705	2.07072913021199	-0.12287524254311527	5.512935132414704	4.511349785348596	5.579762206446853	10.12558135314654
510d12h	-0.774697934895748	-1.7064944603970507	2.4612384876995286	0.2949509171897261	3.9068045801051414	4.420777105057483	2.466900624623467	5.887819164055292	6.669619622527267	-3.342564269127868	3.1286110712616324	3.5984323029670926	1.97809161931837	5.7284548892922595	1.3198419756933168	-1.1036868045667076	1.7777504193388685	9.309109351774424	8.0436444393525	1.4631584802743387	5.111649527805249	4.067934076318506	-1.6379296958771727	2.5151052812834704	0.7945598339063367	4.807920416571003	6.442617662701033	-1.5638570924389803	-3.46629463409924	-0.8148911507463247	3.3397544032868094	9.725927283881363	-3.2128284527879414	3.399929344195235	2.6745548818007676	0.5888261670670041	4.0368602654947185	8.248883185572552	6.777968126978804	9.509762228966506
510d18h	-2.2224252687886845	-0.8693162435525148	4.6292970156866495	-0.41170349621905666	5.834061927196984	4.850261952266258	5.356349294763749	6.639180183086381	4.7783356367580465	-2.905107756363521	6.276581874280841	5.602074107429848	3.127723364769123	3.577780534094863	-1.6998576424069483	-2.6156058184565456	-0.461628706356197	9.878328500081917	8.963574304578565	1.0050803813162752	3.8200399553903077	3.6030627580202657	-0.6231693600788738	3.7890928490090037	1.6971443202062384	2.2316687780312057	6.401124426712648	-1.0592247630139215	-0.5062117929822316	1.6287975041075011	2.4438788660276964	9.169948963816093	-2.8037202416369675	2.908336150358384	3.225376974822789	0.4578760703303566	4.005356864526634	8.341219125244328	9.851455702299885	4.990277721189332
511d00h	-1.9122954669683343	-0.5321754938896635	2.642705506710949	3.0798616363366724	4.592466017105155	7.13739843446629	3.3580352241119935	4.320654585505318	2.5891709971605623	-1.9114221301102137	3.6032882745434534	6.2138859071545465	5.46098851329843	5.55623291569242	-0.7092874412161962	-0.6717000809597287	-0.17085014108893465	7.621662159879496	10.144489299786516	-2.7537572163739163	4.129215299661311	5.571368933296748	-0.827794558832463	2.8624465096062215	4.083708546694628	1.2236582269084755	6.743574368236178	-1.6763534044646198	-1.2246757409075038	0.7539962265813946	3.47600369370058	7.773690021022574	-1.1738126985706454	4.050940052290163	4.657984598652878	3.800743578690457	4.735516752860283	10.198480582268342	8.363904263179956	0.3387852614615659
511d06h	-4.049682872827509	0.1873376787353629	3.7861029530670987	4.283925922929851	4.367903498020123	4.509578025189233	5.992716091313002	6.480714715413451	0.283510319236564	-0.5222812788439466	3.4942186884569186	7.329217228584889	4.841675901905166	0.4791480145920568	-1.6630156189744725	1.389083495187522	-0.31880344924484294	8.960181564090755	8.298981307858496	-1.5622196193190803	4.985488029697865	2.9062234595801892	-2.1997971475622586	2.6672719764043427	4.038561991547389	3.2601096075300924	4.387842566788211	-2.6812128420151975	2.2009240019223393	1.1413177090319355	3.8372130082083395	8.515999732483072	-2.3956041053981836	3.4316992517088827	3.9557837395128392	1.7333345569560887	6.333457062629079	10.177234424910083	4.485683220388873	-2.323094979852657
511d12h	0.8500298320790476	-0.583417079812194	3.7085316490922455	6.401729511876716	5.526968083868842	4.2713331647848864	2.7071771569091547	4.133381551417339	0.3902822533294161	-3.246373071628313	2.234434020510371	7.9539587688370625	3.3844229126446135	0.8003215387429885	-2.2382535170797793	-0.48052401721077864	-0.7633606369712036	10.853783766802012	7.370688013109175	-3.7449129868481874	6.109037759672838	3.641187157010381	1.2462827347650132	4.906619042680408	4.742070789463485	4.649336623276239	4.908754572268235	-4.321339465745005	0.9074087145412251	2.774958635433607	3.8854581950929696	9.028846796509628	-0.927628713287269	5.398294472092899	3.9636525735404033	2.444355018872011	6.207035019365511	11.317549363718134	1.9985170951564193	-4.6858201335418475
511d18h	-2.547364918008136	0.3003997101751932	3.549265464081883	7.8566994106454775	5.214441794815169	5.062218925985319	2.132251415945843	3.1089912915597333	-1.1403476128786614	0.913345570387309	0.895709060241447	9.330860344867071	3.124379707846202	-1.019366651462824	-0.0625681569230212	-0.6775183951371985	0.2403730672097493	6.878622302329728	6.587791780806909	-2.9196506897298304	6.826345804807994	5.532504849956439	-0.9910046351908192	1.2068773173372933	6.387631095147505	5.458534580920677	-0.5119000014401782	-3.749447453216768	1.8415630920456088	1.2552137196821491	4.19882047804044	6.510677349471191	0.25412058081731786	4.967405742446582	5.410490124440285	1.341540336131912	4.972054698428219	6.963251723844452	-4.444971600590125	-3.8683407762391977
512d00h	-1.1155117269503914	-0.16314784836123664	3.7894200794364794	8.134413103405128	6.047402962614927	3.796605455505818	5.774485802882573	1.4907429136305366	-1.1093750720951847	-1.7867062587817484	1.7743772228330885	10.961478947367908	0.17761201641829694	-0.01619460373671644	-2.1842901739545466	-1.02173714100315	0.2604507279803887	8.277706109941242	6.543948428056305	-3.664836417577095	5.939251832222931	6.0015441990682845	-0.7675488056775746	2.7508366742660435	8.917204718247515	4.756556429607969	0.07741821293273832	-1.942708864498278	1.1272897868258172	0.7774344838870246	4.567930964812985	5.953257603991229	-2.0096729942544997	3.8260164726698735	7.098361777827897	2.1569615552814168	5.167717365648776	5.624400925338301	-7.603359316954753	0.6648056339192723
512d06h	0.7177125618930934	-1.2029914127958328	3.7703043165394545	10.37558119065658	6.922301157963475	2.3868745812383683	3.4786297231507968	1.8064659946894919	-0.7546632828789892	-0.6222188697546482	0.5729722576844232	9.039203960567765	-1.9107287557041015	-1.6326424589284723	1.1623149866058646	0.4518513543447954	0.07392995087205534	7.726742958085277	5.360529792524195	-4.774065593857877	4.447450976509417	7.295108510706777	0.8078958731192482	3.3251086709786617	7.5652188139217476	2.5682350141320334	-3.006129631225483	-5.182709444953078	0.9534412604772943	3.7599150186620856	6.194825039556317	4.878009165519594	-1.1911673456265774	5.052470637031135	7.31346110029312	3.470277660876638	8.047843813236577	3.368601125218479	-7.2467267038706575	0.9962946444536951
512d12h	-0.7100502856187045	-0.10452654439421794	6.317728658973023	9.533668023010273	5.302940091045436	2.0602572942486366	3.7816514128968683	1.297603985909967	-0.19243193181543972	-0.10241350795065732	2.9034310659837215	10.174843195003477	-2.8438287133263334	-1.1587575019344636	0.9633852552439524	-0.17159673939399867	2.364436834402492	7.836174636662348	1.1599658519348515	-1.3409438939458629	2.9145531739166293	5.68498191645167	-4.249544970348779	4.0069202670359	7.634449935438264	-0.7790092761138151	-2.590937556296221	-2.2381399779408375	1.7869137917097175	3.3583669877677567	7.038590927534639	3.3125811537170278	0.26114827307813365	4.14013066304316	8.632187035388363	5.701660433592923	1.8339049299684143	-0.042898759549853005	-4.7821476482645044	2.130017624528892
512d18h	3.61043558492145	0.7235121598291252	2.082084994620274	11.298556450102923	2.2544726473564243	-0.7871182400422656	3.621085515683447	3.4611752614884748	-0.5675923689556411	0.5414458176169661	1.929865446336282	8.591468083635148	-3.561742465583641	0.5312593506898678	1.0367208412965652	0.31315400033934415	0.5874229298542013	8.198748020177932	-0.873276378604996	-1.287576759798005	2.6096214488005973	9.154067768105932	-0.07013682485645772	5.606792545743716	9.214096214611022	-2.3990837541393484	0.15984074212754662	-0.6090734045461537	1.9120860484145692	5.365821530956415	10.562523772570179	2.4489596558818594	0.9213825554158878	3.9468109260648707	10.03177928459413	5.836406329352031	1.4000300328483157	-3.3352670072413644	-5.009246091233878	1.8542449688535432
513d00h	4.19938947264334	2.3079076194721484	6.998749588160665	11.814107749276978	2.671938298998699	0.6447628821154363	3.1458524690903644	3.789203419836841	-1.6113592386306193	-0.259285812402957	3.128730486651195	9.683721416281426	-2.500931853566091	2.400237332294685	0.8976512630528768	2.3090331904985253	3.079390411932624	9.23344294795681	-1.8318690088207008	-2.824149679938627	2.706480250388201	7.446739699856704	-1.3048380935012254	4.7729117029499	8.278798681201636	-4.036931028902364	0.9801426290662338	-0.1492367695889517	1.6572481963203747	4.763934944540699	8.51058836358659	1.2619053231717683	0.07499730147918873	6.947041255916086	11.30280686042999	3.7028950174089212	0.6375125850812248	1.5439776786643096	-5.513421727562067	0.7553768559579569
